# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Thu May 13 21:36:08 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00015547 -2.00000 9.69897 1.0223515034 2.4774770737    1.021  1.081  3.7881  3.470    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-12      0.00 8.016e-01 1.983e-01 2.437e-05 6.683e-06 6.089e-05 -1.000 1.408e-04 2.067 2.422 2.607 2.186 1.875 1.568 1.189 0.880 0.849
0.00015547 -2.00000 9.69897 1.0226969719 2.4775457382    1.021  1.086  3.7817  3.440    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-12      0.00 7.986e-01 2.013e-01 2.471e-05 6.774e-06 6.170e-05 -1.000 1.438e-04 2.054 2.432 2.620 2.181 1.858 1.541 1.146 0.824 0.790
0.00015547 -2.00000 9.69897 1.0230551958 2.4776167870    1.021  1.092  3.7755  3.409    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-12      0.00 7.944e-01 2.055e-01 2.519e-05 6.901e-06 6.284e-05 -1.000 1.443e-04 2.040 2.444 2.632 2.174 1.839 1.512 1.102 0.768 0.731
0.00015547 -2.00000 9.69897 1.0234189034 2.4776890278    1.022  1.097  3.7693  3.379    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-12      0.00 7.895e-01 2.104e-01 2.575e-05 7.050e-06 6.417e-05 -1.000 1.446e-04 2.026 2.460 2.646 2.168 1.822 1.484 1.060 0.713 0.672
0.00015547 -2.00000 9.69897 1.0237975121 2.4777641296    1.022  1.104  3.7635  3.349    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-12      0.00 7.827e-01 2.172e-01 2.635e-05 7.212e-06 6.561e-05 -1.000 1.449e-04 2.011 2.474 2.657 2.160 1.803 1.455 1.017 0.660 0.615
0.00015547 -2.00000 9.69897 1.0242027044 2.4778444767    1.022  1.112  3.7581  3.319    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-12      0.00 7.751e-01 2.248e-01 2.692e-05 7.364e-06 6.697e-05 -1.000 1.514e-04 1.989 2.482 2.660 2.146 1.779 1.422 0.971 0.604 0.555
0.00015547 -2.00000 9.69897 1.0247092247 2.4779448509    1.023  1.126  3.7523  3.283    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.64e-12      0.00 7.670e-01 2.328e-01 2.754e-05 7.527e-06 6.842e-05 -1.000 1.478e-04 1.955 2.485 2.655 2.121 1.743 1.376 0.911 0.533 0.480
0.00015547 -2.00000 9.69897 1.0250086784 2.4780039787    1.023  1.136  3.7492  3.261    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-12      0.00 7.637e-01 2.361e-01 2.780e-05 7.598e-06 6.905e-05 -1.000 1.314e-04 1.929 2.479 2.644 2.100 1.716 1.344 0.872 0.489 0.433
0.00015547 -2.00000 9.69897 1.0253975391 2.4780809879    1.023  1.157  3.7466  3.230    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.15e-12      0.00 7.619e-01 2.379e-01 2.795e-05 7.639e-06 6.942e-05 -1.000 1.512e-04 1.878 2.447 2.607 2.053 1.664 1.287 0.808 0.421 0.363
0.00015547 -2.00000 9.69897 1.0260618925 2.4782121181    1.024  1.198  3.7429  3.174    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-12      0.00 7.595e-01 2.404e-01 2.814e-05 7.689e-06 6.987e-05 -1.000 1.627e-04 1.775 2.370 2.522 1.956 1.560 1.177 0.689 0.294 0.234
0.00015547 -2.00000 9.69897 1.0266081095 2.4783198833    1.024  1.237  3.7404  3.125    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-12      0.00 7.577e-01 2.421e-01 2.825e-05 7.718e-06 7.012e-05 -1.000 1.637e-04 1.678 2.292 2.438 1.864 1.463 1.075 0.581 0.182 0.120
0.00015547 -2.00000 9.69897 1.0271443129 2.4784255028    1.025  1.278  3.7383  3.076    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.48e-12      0.00 7.562e-01 2.437e-01 2.832e-05 7.741e-06 7.032e-05 -1.000 1.636e-04 1.576 2.206 2.346 1.766 1.360 0.970 0.469 0.065 0.002
0.00015547 -2.00000 9.69897 1.0276712179 2.4785289764    1.025  1.320  3.7365  3.026    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.57e-12      0.00 7.545e-01 2.453e-01 2.833e-05 7.770e-06 7.047e-05 -1.000 1.637e-04 1.469 2.116 2.250 1.663 1.254 0.861 0.354 -0.054 -0.118
0.00015547 -2.00000 9.69897 1.0281680822 2.4786267281    1.026  1.363  3.7347  2.977    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.84e-12      0.00 7.528e-01 2.470e-01 2.821e-05 7.852e-06 7.060e-05 -1.000 1.637e-04 1.363 2.024 2.152 1.560 1.148 0.752 0.241 -0.172 -0.237
0.00015547 -2.00000 9.69897 1.0286501646 2.4787213802    1.026  1.406  3.7331  2.927    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-11      0.00 7.510e-01 2.488e-01 2.784e-05 8.144e-06 7.070e-05 -1.000 1.636e-04 1.254 1.929 2.051 1.454 1.039 0.640 0.125 -0.291 -0.357
0.00015547 -2.00000 9.69897 1.0290991068 2.4788093567    1.027  1.449  3.7316  2.879    3  0.000  0.514     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-11      0.00 7.493e-01 2.505e-01 2.721e-05 8.785e-06 7.078e-05 -1.000 1.395e-04 1.147 1.835 1.951 1.349 0.933 0.531 0.011 -0.408 -0.474
0.00015547 -2.00000 9.69897 1.0295181274 2.4788913727    1.027  1.491  3.7301  2.830    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-11      0.00 7.477e-01 2.522e-01 2.644e-05 9.670e-06 7.084e-05 -1.000 1.262e-04 1.041 1.743 1.853 1.247 0.827 0.423 -0.101 -0.524 -0.591
0.00015547 -2.00000 9.69897 1.0299364328 2.4789733887    1.027  1.536  3.7286  2.780    3  0.000  0.484     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-11      0.00 7.460e-01 2.538e-01 2.569e-05 1.060e-05 7.090e-05 -1.000 1.473e-04 0.929 1.645 1.749 1.138 0.716 0.309 -0.219 -0.646 -0.713
0.00015547 -2.00000 9.69897 1.0303183794 2.4790480137    1.028  1.580  3.7271  2.730    3  0.000  0.472     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-11      0.00 7.446e-01 2.553e-01 2.508e-05 1.137e-05 7.094e-05 -1.000 1.389e-04 0.820 1.550 1.647 1.031 0.607 0.198 -0.335 -0.765 -0.833
0.00015547 -2.00000 9.69897 1.0306740999 2.4791173935    1.028  1.624  3.7255  2.680    3  0.000  0.463     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-11      0.00 7.433e-01 2.565e-01 2.461e-05 1.197e-05 7.098e-05 -1.000 1.468e-04 0.711 1.455 1.547 0.926 0.498 0.087 -0.450 -0.884 -0.953
0.00015547 -2.00000 9.69897 1.0310045481 2.4791820049    1.028  1.667  3.7240  2.631    3  0.000  0.456     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-11      0.00 7.423e-01 2.576e-01 2.425e-05 1.242e-05 7.100e-05 -1.000 1.636e-04 0.602 1.361 1.446 0.820 0.390 -0.024 -0.565 -1.002 -1.072
0.00015547 -2.00000 9.69897 1.0313166380 2.4792428017    1.028  1.711  3.7225  2.581    3  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -3.09e-11      0.00 7.414e-01 2.585e-01 2.398e-05 1.277e-05 7.102e-05 -1.000 1.637e-04 0.492 1.264 1.345 0.714 0.281 -0.135 -0.681 -1.122 -1.193
0.00015547 -2.00000 9.69897 1.0316079855 2.4792995453    1.028  1.755  3.7209  2.530    3  0.000  0.447     0.00     0.00     0.00     0.00     0.00 -1 -3.63e-11      0.00 7.407e-01 2.591e-01 2.378e-05 1.302e-05 7.104e-05 -1.000 1.637e-04 0.382 1.168 1.243 0.607 0.171 -0.248 -0.798 -1.243 -1.314
0.00015547 -2.00000 9.69897 1.0318793058 2.4793524742    1.028  1.799  3.7192  2.479    3  0.000  0.444     0.00     0.00     0.00     0.00     0.00 -1 -4.26e-11      0.00 7.401e-01 2.597e-01 2.363e-05 1.320e-05 7.105e-05 -1.000 1.585e-04 0.271 1.075 1.142 0.500 0.061 -0.360 -0.916 -1.365 -1.436
0.00015547 -2.00000 9.69897 1.0321253538 2.4794003963    1.028  1.843  3.7176  2.430    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -4.98e-11      0.00 7.398e-01 2.600e-01 2.354e-05 1.332e-05 7.106e-05 -1.000 1.458e-04 0.163 0.986 1.044 0.395 -0.046 -0.471 -1.030 -1.483 -1.555
0.00015547 -2.00000 9.69897 1.0323570967 2.4794454575    1.028  1.886  3.7160  2.380    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -5.83e-11      0.00 7.396e-01 2.603e-01 2.347e-05 1.341e-05 7.106e-05 -1.000 1.636e-04 0.054 0.897 0.945 0.290 -0.155 -0.582 -1.147 -1.603 -1.676
0.00015547 -2.00000 9.69897 1.0325706005 2.4794869423    1.028  1.930  3.7143  2.330    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -6.82e-11      0.00 7.394e-01 2.604e-01 2.344e-05 1.345e-05 7.107e-05 -1.000 1.637e-04 -0.054 0.810 0.848 0.186 -0.263 -0.693 -1.262 -1.722 -1.796
0.00015547 -2.00000 9.69897 1.0327705145 2.4795258045    1.028  1.973  3.7126  2.280    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1    -8e-11      0.00 7.394e-01 2.605e-01 2.343e-05 1.347e-05 7.107e-05 -1.000 1.637e-04 -0.163 0.720 0.749 0.080 -0.371 -0.805 -1.379 -1.842 -1.917
0.00015547 -2.00000 9.69897 1.0329475403 2.4795603752    1.028  2.015  3.7110  2.231    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1  -9.3e-11      0.00 7.394e-01 2.605e-01 2.342e-05 1.348e-05 7.107e-05 -1.000 1.636e-04 -0.267 0.636 0.656 -0.020 -0.475 -0.911 -1.490 -1.957 -2.033
0.00015547 -2.00000 9.69897 1.0331200361 2.4795937538    1.028  2.058  3.7092  2.180    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-10      0.00 7.393e-01 2.605e-01 2.342e-05 1.348e-05 7.107e-05 -1.000 1.637e-04 -0.376 0.550 0.560 -0.124 -0.583 -1.022 -1.606 -2.078 -2.155
0.00015547 -2.00000 9.69897 1.0332758427 2.4796240330    1.028  2.101  3.7076  2.131    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-10      0.00 7.393e-01 2.605e-01 2.342e-05 1.349e-05 7.107e-05 -1.000 1.636e-04 -0.483 0.465 0.465 -0.226 -0.689 -1.131 -1.720 -2.196 -2.273
0.00015547 -2.00000 9.69897 1.0334240198 2.4796528816    1.028  2.145  3.7057  2.080    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-10      0.00 7.393e-01 2.605e-01 2.341e-05 1.349e-05 7.107e-05 -1.000 1.637e-04 -0.593 0.380 0.369 -0.331 -0.798 -1.243 -1.838 -2.319 -2.397
0.00015547 -2.00000 9.69897 1.0335558653 2.4796783924    1.028  2.187  3.7039  2.030    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-10      0.00 7.393e-01 2.605e-01 2.341e-05 1.349e-05 7.107e-05 -1.000 1.637e-04 -0.698 0.298 0.277 -0.431 -0.902 -1.351 -1.951 -2.436 -2.515
0.00015547 -2.00000 9.69897 1.0336836576 2.4797031879    1.027  2.231  3.7022  1.980    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-10      0.00 7.393e-01 2.605e-01 2.341e-05 1.349e-05 7.107e-05 -1.000 1.636e-04 -0.807 0.213 0.180 -0.536 -1.010 -1.462 -2.068 -2.557 -2.637
0.00015547 -2.00000 9.69897 1.0337998867 2.4797258377    1.027  2.273  3.7003  1.929    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-10      0.00 7.393e-01 2.605e-01 2.341e-05 1.350e-05 7.107e-05 -1.000 1.637e-04 -0.913 0.136 0.089 -0.636 -1.115 -1.571 -2.182 -2.676 -2.757
0.00015547 -2.00000 9.69897 1.0339128971 2.4797475338    1.027  2.316  3.6985  1.879    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1  -2.8e-10      0.00 7.393e-01 2.605e-01 2.340e-05 1.350e-05 7.107e-05 -1.000 1.637e-04 -1.020 0.060 -0.002 -0.737 -1.221 -1.680 -2.296 -2.795 -2.877
0.00015547 -2.00000 9.69897 1.0340319872 2.4797706604    1.026  2.356  3.6968  1.833    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-10      0.00 7.393e-01 2.605e-01 2.340e-05 1.350e-05 7.107e-05 -1.000 1.636e-04 -1.120 -0.013 -0.088 -0.832 -1.319 -1.781 -2.403 -2.906 -2.988
0.00015547 -2.00000 9.69897 1.0341117382 2.4797861576    1.026  2.375  3.6960  1.810    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-10      0.00 7.393e-01 2.605e-01 2.340e-05 1.351e-05 7.107e-05 -1.000 1.637e-04 -1.169 -0.048 -0.129 -0.878 -1.367 -1.831 -2.455 -2.960 -3.043
0.00015547 -2.00000 9.69897 1.0342066288 2.4798045158    1.025  2.337  3.6980  1.855    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-10      0.00 7.393e-01 2.605e-01 2.340e-05 1.351e-05 7.107e-05 -1.000 1.637e-04 -1.073 0.016 -0.050 -0.789 -1.273 -1.733 -2.352 -2.852 -2.934
0.00015547 -2.00000 9.69897 1.0342179537 2.4798066616    1.025  2.331  3.6982  1.862    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1    -3e-10      0.00 7.393e-01 2.605e-01 2.340e-05 1.351e-05 7.107e-05 -1.000 1.636e-04 -1.058 0.026 -0.038 -0.775 -1.259 -1.718 -2.336 -2.835 -2.917
0.00015547 -2.00000 9.69897 1.0342893600 2.4798204899    1.025  2.367  3.6967  1.821    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-10      0.00 7.393e-01 2.605e-01 2.340e-05 1.351e-05 7.107e-05 -1.000 1.636e-04 -1.147 -0.037 -0.113 -0.858 -1.346 -1.809 -2.431 -2.934 -3.016
0.00015547 -2.00000 9.69897 1.0343725681 2.4798367023    1.025  2.408  3.6948  1.772    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-10      0.00 7.393e-01 2.605e-01 2.340e-05 1.351e-05 7.107e-05 -1.000 1.637e-04 -1.251 -0.109 -0.201 -0.956 -1.448 -1.914 -2.542 -3.051 -3.134
0.00015547 -2.00000 9.69897 1.0344511271 2.4798519611    1.024  2.449  3.6929  1.723    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-10      0.00 7.393e-01 2.605e-01 2.340e-05 1.351e-05 7.107e-05 -1.000 1.637e-04 -1.353 -0.180 -0.287 -1.052 -1.549 -2.019 -2.653 -3.166 -3.250
0.00015547 -2.00000 9.69897 1.0345268250 2.4798665047    1.024  2.491  3.6911  1.673    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-10      0.00 7.393e-01 2.606e-01 2.339e-05 1.352e-05 7.107e-05 -1.000 1.636e-04 -1.458 -0.254 -0.375 -1.151 -1.652 -2.126 -2.766 -3.283 -3.368
0.00015547 -2.00000 9.69897 1.0345944166 2.4798796177    1.023  2.531  3.6892  1.625    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -6.18e-10      0.00 7.393e-01 2.606e-01 2.339e-05 1.352e-05 7.107e-05 -1.000 1.636e-04 -1.558 -0.320 -0.457 -1.244 -1.750 -2.227 -2.873 -3.396 -3.482
0.00015547 -2.00000 9.69897 1.0346596241 2.4798922539    1.022  2.572  3.6873  1.577    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -7.19e-10      0.00 7.393e-01 2.606e-01 2.339e-05 1.352e-05 7.108e-05 -1.000 1.636e-04 -1.660 -0.388 -0.541 -1.339 -1.850 -2.331 -2.983 -3.511 -3.598
0.00015547 -2.00000 9.69897 1.0347193480 2.4799039364    1.022  2.612  3.6853  1.529    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -8.34e-10      0.00 7.393e-01 2.606e-01 2.339e-05 1.352e-05 7.108e-05 -1.000 1.637e-04 -1.760 -0.420 -0.612 -1.433 -1.951 -2.436 -3.094 -3.627 -3.713
0.00015547 -2.00000 9.69897 1.0347756147 2.4799146652    1.021  2.652  3.6834  1.480    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -9.69e-10      0.00 7.393e-01 2.606e-01 2.339e-05 1.352e-05 7.108e-05 -1.000 1.637e-04 -1.861 -0.491 -0.694 -1.525 -2.048 -2.537 -3.201 -3.740 -3.827
0.00015547 -2.00000 9.69897 1.0348285437 2.4799249172    1.020  2.693  3.6815  1.432    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-09      0.00 7.393e-01 2.606e-01 2.339e-05 1.352e-05 7.108e-05 -1.000 1.637e-04 -1.962 -0.530 -0.767 -1.619 -2.149 -2.642 -3.312 -3.856 -3.943
0.00015547 -2.00000 9.69897 1.0348757505 2.4799342155    1.019  2.731  3.6795  1.385    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-09      0.00 7.393e-01 2.606e-01 2.339e-05 1.352e-05 7.108e-05 -1.000 1.637e-04 -2.059 -0.557 -0.832 -1.706 -2.244 -2.742 -3.419 -3.967 -4.054
0.00015547 -2.00000 9.69897 1.0349224806 2.4799430370    1.018  2.772  3.6775  1.336    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-09      0.00 7.393e-01 2.606e-01 2.339e-05 1.352e-05 7.108e-05 -1.000 1.637e-04 -2.161 -0.583 -0.899 -1.798 -2.345 -2.847 -3.531 -4.084 -4.170
0.00015547 -2.00000 9.69897 1.0349634886 2.4799511433    1.017  2.810  3.6755  1.289    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-09      0.00 7.393e-01 2.606e-01 2.339e-05 1.353e-05 7.108e-05 -1.000 1.636e-04 -2.256 -0.599 -0.958 -1.883 -2.438 -2.946 -3.636 -4.195 -4.280
0.00015547 -2.00000 9.69897 1.0350028276 2.4799587727    1.016  2.849  3.6735  1.241    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-09      0.00 7.393e-01 2.606e-01 2.339e-05 1.353e-05 7.108e-05 -1.000 1.636e-04 -2.354 -0.611 -1.016 -1.969 -2.534 -3.047 -3.744 -4.308 -4.393
0.00015547 -2.00000 9.69897 1.0350389481 2.4799656868    1.015  2.887  3.6714  1.195    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-09      0.00 7.393e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.637e-04 -2.448 -0.614 -1.068 -2.052 -2.627 -3.146 -3.849 -4.418 -4.503
0.00015547 -2.00000 9.69897 1.0350730419 2.4799723625    1.013  2.925  3.6694  1.148    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-09      0.00 7.393e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.636e-04 -2.543 -0.613 -1.118 -2.133 -2.719 -3.244 -3.955 -4.529 -4.613
0.00015547 -2.00000 9.69897 1.0351051092 2.4799785614    1.012  2.964  3.6673  1.101    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-09      0.00 7.393e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.637e-04 -2.639 -0.602 -1.164 -2.214 -2.812 -3.343 -4.061 -4.641 -4.724
0.00015547 -2.00000 9.69897 1.0351346731 2.4799842834    1.010  3.001  3.6653  1.055    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-09      0.00 7.393e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.637e-04 -2.732 -0.586 -1.206 -2.291 -2.901 -3.439 -4.164 -4.749 -4.832
0.00015547 -2.00000 9.69897 1.0351628065 2.4799895287    1.009  3.039  3.6631  1.008    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-09      0.00 7.393e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.636e-04 -2.826 -0.560 -1.243 -2.368 -2.991 -3.537 -4.270 -4.861 -4.943
0.00015547 -2.00000 9.69897 1.0351946354 2.4799957275    1.006  3.084  3.6605  0.951    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-09      0.00 7.393e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.637e-04 -2.940 -0.507 -1.276 -2.455 -3.099 -3.655 -4.398 -4.995 -5.077
0.00015547 -2.00000 9.69897 1.0352191925 2.4800004959    1.004  3.121  3.6584  0.904    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -5.67e-09      0.00 7.393e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.636e-04 -3.032 -0.452 -1.296 -2.523 -3.185 -3.750 -4.502 -5.104 -5.185
0.00015547 -2.00000 9.69897 1.0352470875 2.4800059795    1.001  3.166  3.6557  0.848    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -6.73e-09      0.00 7.393e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.636e-04 -3.144 -0.432 -1.338 -2.606 -3.285 -3.861 -4.625 -5.235 -5.316
0.00015547 -2.00000 9.69897 1.0352733135 2.4800109863    0.998  3.208  3.6531  0.793    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -7.95e-09      0.00 7.392e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.636e-04 -3.251 -0.418 -1.379 -2.686 -3.382 -3.968 -4.743 -5.360 -5.442
0.00015547 -2.00000 9.69897 1.0352871418 2.4800136089    0.996  3.230  3.6518  0.765    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -8.69e-09      0.00 7.392e-01 2.606e-01 2.338e-05 1.353e-05 7.108e-05 -1.000 1.637e-04 -3.305 -0.412 -1.401 -2.726 -3.430 -4.021 -4.803 -5.423 -5.506
0.00015547 -2.00000 9.69897 1.0352871418 2.4800136089    0.997  1.840  3.7648  2.608    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.588e-01 2.409e-05 1.259e-05 7.093e-05 -1.000 1.637e-04 0.170 0.660 0.774 0.299 -0.047 -0.386 -0.824 -1.177 -1.219
0.00015547 -2.00000 9.69897 1.0354396105 2.4800431728    0.997  1.856  3.7606  2.575    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.588e-01 2.409e-05 1.259e-05 7.093e-05 -1.000 1.637e-04 0.130 0.641 0.756 0.268 -0.086 -0.434 -0.882 -1.245 -1.289
0.00015547 -2.00000 9.69897 1.0355883837 2.4800717831    0.997  1.860  3.7596  2.567    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.588e-01 2.408e-05 1.260e-05 7.093e-05 -1.000 1.637e-04 0.119 0.635 0.751 0.259 -0.097 -0.447 -0.898 -1.263 -1.308
0.00015547 -2.00000 9.69897 1.0357402563 2.4801011086    0.997  1.863  3.7592  2.563    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.588e-01 2.408e-05 1.260e-05 7.093e-05 -1.000 1.637e-04 0.112 0.630 0.745 0.252 -0.105 -0.455 -0.907 -1.272 -1.317
0.00015547 -2.00000 9.69897 1.0358918905 2.4801304340    0.997  1.866  3.7593  2.560    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.588e-01 2.408e-05 1.260e-05 7.093e-05 -1.000 1.637e-04 0.106 0.623 0.738 0.246 -0.111 -0.461 -0.913 -1.278 -1.323
0.00015547 -2.00000 9.69897 1.0360456705 2.4801602364    0.998  1.868  3.7598  2.560    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.588e-01 2.407e-05 1.261e-05 7.093e-05 -1.000 1.637e-04 0.101 0.616 0.730 0.240 -0.116 -0.465 -0.916 -1.280 -1.325
0.00015547 -2.00000 9.69897 1.0361971855 2.4801893234    0.998  1.869  3.7606  2.562    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.588e-01 2.407e-05 1.261e-05 7.093e-05 -1.000 1.636e-04 0.097 0.608 0.722 0.234 -0.120 -0.467 -0.916 -1.279 -1.323
0.00015547 -2.00000 9.69897 1.0363489389 2.4802186489    0.998  1.871  3.7616  2.565    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.589e-01 2.407e-05 1.262e-05 7.093e-05 -1.000 1.636e-04 0.094 0.601 0.714 0.229 -0.123 -0.469 -0.915 -1.275 -1.319
0.00015547 -2.00000 9.69897 1.0365042686 2.4802486897    0.998  1.872  3.7628  2.569    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.589e-01 2.407e-05 1.262e-05 7.093e-05 -1.000 1.636e-04 0.091 0.592 0.704 0.224 -0.126 -0.469 -0.912 -1.269 -1.312
0.00015547 -2.00000 9.69897 1.0366570950 2.4802780151    0.998  1.873  3.7642  2.573    4  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.410e-01 2.589e-01 2.406e-05 1.262e-05 7.094e-05 -1.000 1.636e-04 0.089 0.584 0.695 0.219 -0.128 -0.469 -0.909 -1.263 -1.305
